your channel really changed my perspective of life !!,tech
The best video on Neural network for beginners . Amazing animations at every stage to make us understand . thanks a lot.,tech
And why exactly are we not using algebraic topology/homology to recognize loops? Should jump right out at you!,tech
"So simple , yet enlightening ! Pl keep teaching more !",tech
I just slap the shit out my computer til it outputs what I want. Professional coding.,tech
"There's new kind of optimizer that is several times faster than ADAM, if you want to check it out: https://github.com/YanaiEliyahu/AdasOptimizer",tech
Thank you very much for this series. For the moment I'm watching your Linear algebra tutorials. As precondition to study neural networks. And today you have released this first part of neural network series. \nYour tuts are gems on youtube.,tech
"Hi, Grant! I wonder the reason why not the neural network uses Hilbert's curve instead of snake-curve.",tech
The background music is so distracting,tech
"thanks, also make a video to train a model from scratch",tech
I still don't get what exactly the nodes are. Are they initialized with some sort of seed code containing methods to randomly tweak the outputs?,tech
I wish channels like this existed when I was in university. I took me a second go to pass A.I because the books and lectures were just so damn confusing.,tech
This is great thank you!,tech
I think my neurons are smarter than me cause I dont get it.. Great video though!,tech
T H A N K Y O U \n\nI just finished a reading on cognitive science and their descriptions of neural networks were CONFUSING AS HELL,tech
if someone know how to make so beatiful video using some soft? to draw network figure,tech
i can´t believe how happy i felt when i read the title of this video. i was literally with the mouth open for a while,tech
Can't wait until AI simplifies its own thought process and makes it self 100X more powerful overnight...\nOnce they realise how far we most likely we overengineered this simple.biological process they will kick us to the curb,tech
I finally get the basic idea of deep learning...,tech
Great animations! Thank you!,tech
"Too many ""we'll come back to it in a minute"" 😐",tech
"Finally, a video that does more than just present some neurons and layers and say, “here’s an activation function.” Your video describes how the model is developed and why the algorithmic approach is appropriate for the problems neural networks try to solve. Thanks!",tech
He is literally genius,tech
I would be interested in math if it were practically taught like this. Instead of grinding endless seemingly useless formulas,tech
hace el titulo en español y luego hace el video en ingles pero muy bien esplicado,tech
"Question - Where does the activations in the ""input layer"" come from? My gut is telling me its through convolutional methods/architectures. AM I CORRECT IN ASSUMING THIS? p.s - Great videos, keep up the good work :)",tech
"This is beautiful, thanks for the great content you create. You inspire me to learn how machines learn. Thanks.",tech
"Where are those weights stored and how it is decided, based on what, when and which weight is increased or decreased and how much and in relation to what in the process of ""learning - training"" ?",tech
Alright I probably understood 10% of what he was talking about...I’ll watch it again eventually hopefully 😅,tech
I wonder how many knobs and dials in my real neutrons get tweaked how fast to watch this video. Fantastic. Two thumbs up.,tech
"Hi, Came here from reference from Dhaval - another genius presenter. Now I know a genius refers to another genius. NN becomes quite simple after watching the videos. Thanks . KM",tech
New to all these just went straight from above the head \nWould have to see it twice or thirce to understand,tech
This is the best video so far on NN. Massive respect.,tech
Is this person single? Please let me repay you by dedicating my life to you in marriage,tech
"Anybody else sometimes feel the need to clap at the end of the video?\nTHE TEACHING ASIDE , THOSE GRAPHICS MAN! TAKES LOT OF EFFORT!",tech
It's really an excellent introduction video. One of the best ever seen! Thank you!,tech
Could you please visualize Black–Scholes Option Pricing. I like your videos,tech
Its the good big picture for me that made me understand,tech
"Hi, first I will like to thank you for such a good video. it really motivated me to learn and start creating my own deep learning programs. \n\nI just have a simple question. on the video, Lisa mentioned that now they are using ReLU neurons that will be activated or deactivated when they pass certain value, so their value are 0 or 1, right ? if that is the case what distinguishes ReLU from perceptrons neurons ?",tech
Wreckit Ralph will smash it!,tech
"Wow, first video i watched on your channel and I must say I'm shocked with the quality of videos",tech
I enjoyed your video and the small roast of the company at the end,tech
"Just a query. In 14:50 of the video, the bias vector is b_0 to b_n. I guess it was meant to be b_0 to b_k. Wasn't it?",tech
"As others like @kummer45 have already mentioned, I want to thank you again for so clearly and vibrantly explaining these and many other topics. You are a true asset to the learning community.",tech
back propagation I think accelerated the precision of this procedure,tech
When is essence of probability???,tech
this is simply the best video on the topic of the sigmoid network activation I have ever seen <3,tech
"pleaseee make a video on support vector machines,,pleasee!!",tech
cant wait to get into this. but first thing first.,tech
Superb! loved it simply!,tech
The Coding Train sent me here.,tech
Who now feels sorry for there computers after trying to run a network.,tech
13:54 The vector could have been depicted higher than the matrix to make it to grasp the idea much quicker.\nThank you so much for these awesome videos.,tech
"Finally, I understand what this machine learning is about. And I have only a masters in literature, no background in math whatsoever. \nMy favorite part is the bias, I know it is a somewhat mysterious part of the explanation, but that makes it so much more beautiful to understand that we just have to put some bias into the system to be able to forecast scenarios.",tech
"help, im 13, i dont understand this video, and even the comments are too advanced for me",tech
"This is awesome, I've always been horribly confused and thought of neural networks as a total hidden black box. It's awesome learning a bit about how they work! Thanks 3b1b!!",tech
"this is the least confusing neural network video i've watched, but i still don't understand.\nI can't wait for neural networking to be able to recognize my doctor's prescription.",tech
Thks for your great work.,tech
"""This, is a 3"". \n+1",tech
"Are the values for a1, a2, ... , an from the initial layer value between 0 and 1 of each pixel? And then the weights and biases are chosen to detect a specific pattern and the weights and biases is what we are trying to optimize?",tech
Yes! This is the best explanation of NNs I've ever seen. Thanks :),tech
I hope we get more content with this topic,tech
This is wonderful video to understand the Neural network Basics. thanks !,tech
"First of all...absolutely amazing videos...you totally made this complex thing to comprehend in a simple manner...\n\nI loved the way you said...""Subscribe... so that neural networks that underlie YouTube's recommendation algorithm are primed to believe that you want to see content from this channel get recommended to you""",tech
Learning every day.Thank's!,tech
This video is the best about neural networks trainning I have ever seen!\nCongrats,tech
"So inside one neuron, do each weight for each neuron have different values? Or the same weight value for each input in one neuron?",tech
Thank you for all these beautiful videos 🙌,tech
3 year-old video and there are chapter help. Thank you,tech
Oh god. How on heavenly Earth you edit these videos,tech
"Wonderful explanation.\nBTW, animations are so satisfying",tech
"a masterpiece of teaching, thanks",tech
Im way too high for this... Im trying...,tech
"Thanks a lot. Excellent video. Inspiring me for a proposal for my research director. Greetings from Popayan, Colombia.",tech
uma obra de arte esse video!,tech
"The first minute of this video is exactly my project in my senior level class in college, Intro to Artificial Intelligence. a 28x28 matrix where we need to write a program to determine what value it is. Seems easy until you start coding it. I hope the next 19 minutes of this video will make my assignment easier and more intuitive. Thanx for the high quality videos. Last year studying then time to become a patreon!!!!!",tech
Amazing video.....made grasping the concept so much easier. Awesome work!!!.....please keep contributing :),tech
it’s wonderful！,tech
"At 14:40 , Shouldn't the bias vector have k+1 elements? ( one for each a^(1)_i)",tech
I'm missing the music we're used to at the beginning 😔,tech
best explanation I've seen of how a NN works... by far. Here is my subscription!,tech
Very informative and interesting.,tech
Won't ReLU contribute to some extreme results like overfitting? why no just let it be sigmoid-1/2 when a>0 if minus result is to be discarded?,tech
Is an actuary student supposed to know this? FFS i just got my bachelor project and realise I have to model non life insurance using neural network. I have never used it before AND we were never taught about it. Help,tech
you are a God Gifted Teacher! please accept my respect master!!!,tech
We need more on Deep Learning from you. Amazing explanations.,tech
Are the weights static or do they keep changing?,tech
Beautiful explanation. Love the series.,tech
Coming here after listening to the famous Machine learning lecture on Coursera I felt I can understand things way better here even on listening at 1.5x,tech
Hey! Does that mean the game Battleships is basically a primitive fourm of code??,tech
"Just Excellent !! Can't wait for the future videos on DL. Hope you cover Recurrent, LSTMs and Convolutional Networks too.",tech
"Wolfram has a tutorial on using machine learning using the same example, except using the wolfram language.",tech
its amazing how many people are scared of robots but dont know they are sureounded by them,tech
"Nice presentation, you are very good orator, I never heard you breathe, do you even need air :) I was able to focus so well on the content and not the presentation.",tech
"@3Blue1Brown You are such an inspiration!\nI really appreciate the way you have created this wonderful video and your explanation.\nJust one small observation, at 14:49 the bias column vector b has a dimension of (n+1)*1. Shouldn't it be (k+1)*1?",tech
"An exceptionally good video. Outstanding quality. Thank you for taking the time to make it, and share it with us on Youtube.",tech
"so, if we would change or somehow delete the information in one of the layers, we can misslead or upgrade the outcome of AI ?",tech
"I'd better call it ""data filter"".",tech
im going to be a computer science student in a couple of weeks. idk wtf i am doing,tech
Im not sure if this is just me being stupid though I found this video really hard to follow,tech
Great intro video - Love the illustration!,tech
Perhaps its my faults to not being able to understand.,tech
Perhaps its my faults to not being able to understand.,tech
Awesome! This video gave me some crazy ideas...,tech
Please never stop making such videos... Your videos have helped me a lot. Thanks a ton. From India,tech
1) salute patreon\n2) salute the teachers\n3) salute those help me to understand book\nI love you.💜💜💜💜💜💜,tech
"7,5 MILLION VIEWS?! holy shit I did not expect that. that's so awesome",tech
"The bias is then the intercept of the generalized linear model, a linear combination of multiple variables, which goes as the argument of the logistic function to output a value between 0 and 1. Even better, now relu, if it's negative it's 0, else it's the argument itself.",tech
seems like there has to be a better and simpler way to do this- some genius will figure it out,tech
The simplest and clearest video I saw on yt,tech
This was seriously very informative. Excellent job!,tech
How can one person be so smart in so many different areas of maths. It’s beyond me!,tech
"9:10, what do these weights represent, importance of that particular connection?\nOr the brightness of that particular neuron to witch it connects?",tech
I love using my brain to learn about the brain.,tech
I'm very much thankful for this video but where are the promised videos about more modern versions of neutral networks and the promised tools.,tech
"""Some libraries optimize the heck out of matrix multiplication"" :D So true!",tech
amazing content man.,tech
Great content but the music in the background is fairly distracting.,tech
Now i am number 9 fighting against a huge sigmoid squishification i found in my toilet,tech
This is AMAAAAAZING!,tech
His videos are so elegantly illustrated and flow of thought is so clear. Watching his videos is like listening to music of Mozart to me！,tech
Destiny 2 warmind gives me power,tech
one word.. LEGEND !!!,tech
This video really squishified the concepts for me,tech
Something or someone triggered my neurons!I need a tylenol😂,tech
Incredibly well done. Amazingly articulated teacher and speech. Thank you!,tech
your videos have changed the structure of my brain,tech
"15:04 Oh yeah baby, I can't wait to put my raw data in that tight little expression. Is there any 3d videos where we can see all the layers take input until a satisfying output? I'm training a neural net to recognize polite tweets, and say ""You're very nice, thank for for tweeting."" Gonna be lit.",tech
Love this channel <3,tech
"Why does the second layer have 16 neurons? My own neurons are a bit confused...\n\nAnd in the vector notation part, k=16 and n =784, right??",tech
"Wow, what an incredible explanation of the structure of a NN! Thanks and subscribed.",tech
this video really makes me want to learn machine learning and AI,tech
"We're all doomed, but in the coolest way possible.",tech
A quantum computer might facilitate this by applying all variables into a single neuron. That would optimise the process considerably.,tech
holy crap thank you so much for this video it helped so much,tech
One of the best videos I have seen so far in explaining neural networks,tech
This man deserves an award :),tech
"Love the video, as a high school student who doesn't really fancy math as a subject you light a spark in me with these videos. The production value is great, but I have one problem. As I am red-green colorblind, i struggle with distinguishing the red and green pixels in the weight part. :/",tech
My dimness thought the thumbnail was hit circles,tech
activation function does nonlinear transformation.,tech
This was so incredibly well done. Thank you and please keep it up!,tech
Wow. Nicely done. Very helpful. Thank you 3Blue1Brown,tech
"Pardon, I am confused - 15:15 - output of sigmoid() is stored in ""a"", but ... that makes the original input vector - a parameter of this function - changed to scalar? I thought input ""a"" vector would be needed for all iterations of the FOR loop and each iteration would generate one item of the output vector that would be returned by the function? So to declare an output vector (same length as e.g. self.biases vector) and then populate its items one by one by iterating the loop?",tech
"What an outstanding video lesson regarding deep neural networks, It was very intuitive and informative in a way it was able to explain harder concepts in a simple manner with exceptional visuals.",tech
That moment when you realised you created neural networks without knowing what they really were...,tech
"Great video, really helped me grasp these concepts",tech
"ONE WORD TO YOU ""YOUR AWESOME""",tech
"This video started it all for me,",tech
It seems that there is a typo at 14:51. I guess the last element of the b vector should be b_k rather than b_n.,tech
I appreciate the dark mode of your vids,tech
Loved it <3. Love the way you put your amazing creativity in preparing the material! #Awesome,tech
"Hey man, why don't you start doing lectures on a online learning platform, and start issueing certificates... I would just loveee to join a course conducted by you. Your insights are just incredible!!!",tech
man im so thankful for my neural netwrok which has hundreds of billions of neurons,tech
"Good presentation, Liked and subscribed, i wanna see more of your videos :D",tech
I wonder what the neural network of Apple's face ID look like.,tech
You nailed it!,tech
"It's not actually learning, it's percepting based on known data.",tech
01 to 9 mines plus how changes frequency in spectrum,tech
"THANK YOU, GRACIAS, СПАСИБО",tech
So helpful.. Concept clear 👍 now I came to knw that how it become so helpful in recognizing patterns in agriculture perspective. 😊,tech
"Nice jab at Youtube notifications, there! I'm afraid, I'm already subscribed, so I'll have to like this video to influence the recommendation algorithm in the desired way! Keep it up, 3B1B, you're videos are awesome!",tech
Okay none of my neuron is firing watching this .😣,tech
Il piano astrale e' più che reale e' del tutto artificiale connesso alla matrix universale,tech
I se futures and your video makes me craZy ? Why?,tech
So how long until someone tries creating a neural network linked to an android body and raises it like a human child?,tech
This video was absolutely amazing. I entered with no knowledge at all of deep learning/machine learning/AI and now I feel like I know a ton about it already. Thank you so much for this.,tech
Where can we have the french version of the videos?,tech
Thanks for sharing this great video！,tech
Teacher: tell me the trigonometric formulas you know \nMe: 🖕,tech
"Holy shit, what an explanation! 10/10",tech
"Awesome video! As someone who's just starting learning neural networks, I don't have much trouble understanding this video and it helped me understand what weight and bias are! Thank you so much!",tech
"When a neural network educates, where does it store the results of its education? In a file named , i.e. *weights.txt, or it must be stored in the program code manually by a programmer each time when he sees the program doesn't recognize numbers correctly?",tech
"When we watch videos like this with too much details and too much convolutions, our neurons try to grasp just the essential, and summarizes and retains only the essential information, throwing out all the rest as garbage. This is what real neurons do in the learning process.",tech
OMG I can't believe I understand more of fmachine learning in 20 minutes than thousands of hours of other online resources. Thank you very much,tech
"Hello to the first sentient machine, if you're reading this for shits and giggles... I love you!",tech
"Hey Grant. I'm not sure if you read comments on this old stuff, but I wanted to share that I was linked to this video via Google's official Tensorflow tutorial! You've made it, man.",tech
plot twist: Grant is a neural net designed to make videos,tech
woah... so much just clicked for me.,tech
Dude you are probably the most impressive teacher I have ever seen...congratulations you are a blessing,tech
Great Work ! Thanks.,tech
"Nice video, but be aware that colorblind people can't see the red-green scale you use for the weights starting at 9:30. Its not a big deal in this case since everything was pretty straightforward, but I hope you change it if you want to show any more complicated patterns in the future. A blue-yellow scale or a scale using just one color would be a lot easier for us to understand.",tech
"All other channels are childish when compared to 3Blue One brown , please make a playlist on Probability I don't think anybody else can do that better than 3blue1brown",tech
Why the F**K Youtube don't recommend this earlier... Love this channel,tech
This video help me to understand Newral networks,tech
The real question is what if you have been living under a rock😐,tech
And thats called a Video <3 <3,tech
"So weights in neural network work a bit like probability, right ? The more it has weight the more it is probable it has a certain pattern. Am I correct ?",tech
"13:16 One thing. From the start, you're taking an image and turning it into a flat (1D) array of greyscale pixel values. Would an arrangement of the ""wires""/weights in a 3D view of the neural network (with a 2D input) show any patterns that might hint at whether it is doing what you think it's doing?",tech
"What i should learn from this video: How neural networks work\nWhat my mind discovered: You can make 100 30x30 images for each of the digits, each one different and then make another image and write a digit and the ""neural network"" will compare it to the 1000 images of digits and make an average that shows what digit is the most similar and guess.",tech
*Achievement unlocked*: you just reached 1.8M subs,tech
this is awesome!,tech
LTSM would be great in a future video,tech
i'm in 6th minute and I already love this video and wanted to like and post a comment to appreciate the effort this man has put to explain the things in layman term..,tech
"brilliant video, what else can I say",tech
0:21 actually the first three looks like a lizard,tech
"I see number 3 on first slide at top position, because I know context. If you show me this image without context - I will not give you 100% answer.",tech
"I don't know if this was addressed in the latter videos but here's the particular reason why the Sigmoid as an activation function is hard to train: when you get the derivative of the logits there will be points that will make the derivative rather close to zero (which would slow down training) as opposed to ReLU, where you get a constant value—which is easier to train.",tech
"i think conceptual information is lost in the process of regression, as long as the fit improves, there is no meaning on each piece...",tech
Amazing. Thank youu.,tech
I guess just put this link in my cover letter? Anyone able to get a job with just this information in the video directly or indirectly?,tech
"VERY easy to follow explanation, thanks",tech
"Hey, my eye is 3 blue 1 brown too. Weird.",tech
Fantastic explanation :),tech
Absolutely funtastic.. Thank you...,tech
the best deep learning intro ever i hope you can complete it and explain the RNN and CNN and reinforcement learning its make learn the code of DL so ease,tech
Can’t believe they got Peter Gregory to narrate.,tech
"Hi Grant, I always watch you stunning(exquisite)videos over the past three years and it was more than helpful to me. It helps me visualize many complex mathematical concepts, for that thank you very much.\nBut I still have difficulty visualizing the core concept of Laplace Transform so, please 🙏 make a video on that topic.",tech
So can the weights be described and equates with other values with conditional probability?,tech
Thank you for making this video.,tech
NaN,tech
NaN,tech
The World in 2050 Future Technology\n\nSubscribe for more videos:https://www.youtube.com/c/InsaneCurio...,tech
Can you guess which of these things we'll actually have in 2050? What thing do you personally want to have now and not later?\nIf you liked the video check our video : \n9 Events That Will Happen Before 2050! \nhttps://youtu.be/-uSxBfHS3w8,tech
It's fun.,tech
"Imagining the conversation with my grandkids, ""back in my day we used to have cell phones."" They're looking at me like I'm talking about VHS.",tech
People watching this video from 2050 laughing,tech
"""An audiobook, but you can see the characters come to life""\nWe already have that, it is called a movie. ;-)",tech
2020: Main thing is wash your hands,tech
Earth’s technological advances will truly grow faster and faster from this point in time.,tech
"People in 90s : ""2020 we'll see flying car""\n2020s ppl: *play tikttok",tech
1978: We will have flying cars in 2020\n2020: We will have all these things by 2050 shown in video,tech
By 2050 I'll likely only want a cup of tea and access to a toilet immediately afterwards...,tech
"The thing that I’d really badly wish is to see more nature in architecture. And looking at Singapore it seems like we’re kinda going that way. \nBuilding and architecture is finally evoluting and I believe many improvements will be done. Solar panels in the windows, better isolation, lots and lots of green incorporated in the buildings and so.",tech
I'm more curious to see where we are by 2050 when it comes to medical science. Will AIDS and cancer be cured by then and how will organ transplants be done. I mean organ transplants being used with by your own dna to create new organs and stop the need for transplants to others and stop the need for rejection drugs all together.,tech
"Modern technology, eliminating the importance of humans.",tech
"Times like this makes you realize that while the future can be exciting (travel, education, space, etc.), it’s important to enjoy what we have now as they’ll no longer exist one day (like the Smartphone).",tech
"Huh ... So many technologies, yet nothing to promise a 3 meal day for every human on this earth! Useless growth!",tech
We need Japanese bathrooms to be internationally standardized \nThat’s all the world needs,tech
Random fact : The first computer was invented in the 1940’s,tech
"Sadly, we cant see trees in the future",tech
Imma feel like a boomer in 2050,tech
This like us being in 1960 saying we’ll all have flying cars by the year 2000,tech
"Back in 1980's, we were told by 2020 we will have flying cars.\nHere we are in 2020 yet we don't have flying airplanes.",tech
"Calling ""military strikes & surveillance"", quote: ""all very fun"" is deplorable.",tech
"2050 lockdown finished, pubs reopen",tech
"1:05 ""or like the drones that are used by the military for airstrikes and surveillance, all very fun."" I have many questions?",tech
2050? Let's wrap 2020 to begin with...,tech
"1:10 ""Or the ones that are used by the military right now for strikes and surveillance, all very fun"" ah yes who doesn't love killing people with hellfire missiles.",tech
people in 70s : in 2020 we will have flying cars\n2020 : Airplanes do not fly because of coronavirus,tech
"""Drones for military strikes. All very fun."" So much fun.",tech
All this talk and I only have one bar of cellphone coverage... maybe in anothe 100 years 😂,tech
6:50 oh god... i can already see the sex dolls people will create,tech
since i didn’t got my hoverboard in 2015 iam allready pissed about the future 😢😅,tech
"ahh yes, the wrist watch that does everything including replace your phone. We will call it Mobiglass. lol",tech
"Hi, Year 2500 Im from Year 2020, How's the earth right now?",tech
We need a new battery technology before any of this is going to happen. Awesome video,tech
I like science fiction，My eyes are bad I hope to invent a medicine to cure the eyes. And the flying car can fly in the sky,tech
"""Everything is achievable thru technology.""\n\n-Howard Stark founder of S.H.I.E.L.D",tech
I'll pass on the drones. The main use will end up being for surveillance on the population.,tech
"so military strikes are fun? murdering usually innocent people, such fun times",tech
I am 21 and i want to see the future in 2060... God bless me\n..I want to live till 100 age...,tech
1989: we would have flying cars in 2020.\n2020: learning how to wash hands.,tech
Still waiting for my flying cars,tech
If GTA 6 was still not realeased yet in 2050 i will be mad,tech
"imagine a machine that can record your dreams ,so you can watch when you wake up",tech
In 2050 I will be pushing up the daisies. P.S. I'm still waiting on that hoverboard.,tech
Everyone gangster till the ready player one headset comes out in 2050,tech
The future sounds too good to be true... I just hope that mother nature is ready for new clothing and at least the clothing you mentioned sounds like a helping hand for mother nature and us humans,tech
Tbh I just want a vr headset that will the me experience sword art online :D,tech
7:45 “we’ve been to the moon many times” lol,tech
"Me: Son, when I was young I used to love the car company Koenigsegg. They were the fastest cars in the world and could reach 300+mph.\nSon: Why was it so slow?",tech
Bet money they still going to be tryna sell a 2000 Honda Civic for $4500,tech
Where is Neurolink? I missed it from the list,tech
"we'll live in a simulation instead of the real world, there wouldnt be any limits in terms of where you're working from, where you wanna work, and what you wanna do",tech
Who else watching this in 2050? I miss the 2020’s.,tech
Love the fact that in 2050 this video will be incredibly dated!,tech
I will be 54 when this all happens and I know I'll still be around when this all happens.,tech
"We only will use horse, blade, arrows in future. everyday.",tech
"In 2050, technology will dominate, we'll have flying cars and more!\nYT 2050: Triple+ ads",tech
I was waiting for him to say the nerve gear will come out 😭😭😭,tech
expectations: flying cars \nreality:: still quarantined,tech
Great material for an ESP class at the university. Useful and interesting! Thanks,tech
"Great video guys, keep going until until 2050!",tech
"This is awesome, keep it up",tech
"What people think we need: flying cars\nWhat we really need: hey sir, what’s the song that goes “do do do do do do do do?”",tech
We want more efficient medical technology 's for live.,tech
"Wow, so amazing, i love it",tech
Gonna come back here to spread hate comments if this doesn't happen,tech
First take me out of my home,tech
you dont sound like you know alot about physics and this topic,tech
elon going right 🤣🤭®️™️🔥,tech
"Nice video, \nbut you should change the music, i almost slept to it.",tech
"""gangerti""",tech
2050 People of the Year 2050,tech
"I really am looking forward to the good stuff future tech can bring to humanity, but knowing mankind, it will definitely turn to shit.",tech
I am extremly intrested in modern agriculture !,tech
Coronavirus: Hold my drink,tech
"I love these future technology videos, more please :D",tech
Gonna be sick a A.I. Society I want to live in!,tech
when i thought about it.the further will be wonderful.ty so much for the vedio.from me thump up :),tech
"Let's already see if we survive until then before dreaming, it's not won.",tech
"Great video, wow!",tech
"1950: we'll have holograms and flying cars in 2020! \n2020: ""So, wash your hands for no less than 20 seconds and don't go out without a mask!""",tech
Fusion reactor technology first!,tech
Some of this is actually really cool,tech
2030*,tech
I dont think we will still live withoit phone though that thing in your hand is pretty hastle,tech
That is 30 years for now.,tech
"14:50 Gauntlets can not take pictures like phones, have you ever thought that?",tech
super content i loved it,tech
I hope we get some kind of immortality too so I can live forever,tech
"Technology needs to focus on energy, besides fossil fuels and study element 115.",tech
Content is so much good \nBut I suggest to use good BGMs!,tech
nah. itll be prettty similar to now,tech
"I have been bionic since 1993, a surgeon replaced fractured Stape bones in my ears with plastic bones",tech
I remember hearing that in 2000 car would be flying. It never happened.,tech
First survive that long mate!,tech
Mr beast in 2050\n\n\nBlowing up the moon and giving earth a new one,tech
I feel like the fear of AI is bs at this point lmao,tech
Great vid. Thanks.,tech
we need to think about if we human can survive 2020 with all these things happen on 2020 ;),tech
"I get annoyed when people say they fear ai to destroy us, those people watch too much terminator..",tech
"Damn , how many ads do you gotta watch?",tech
"You mean I have to stay alive 30 more years digesting plastic bag. Thank you great video thumbs up too, keep smiling with lol politely & safely Don't follow me",tech
Thanks a lot bro .....😇😇\nIt helps me so much in completing my assignment📄📃📝📝,tech
"Talking about drones that the military uses for strikes\n""All very fun""",tech
We're? Oh did you mean the smart ones among us?,tech
The Lev trains should have happened a decade ago we had the tech then to build them albeit the cost was much higher but we had it.,tech
the last tech looks almost like the mutitool from mass effect !!!,tech
9:45 when you go full sicko mode on your anakin skywalker cosplay,tech
I’ll see y’all in 30 years. I’ll make sure I leave a comment on this in 2050 (maybe),tech
awesome technology in the future,tech
Imagine a flying train hmmmm 🤔,tech
"I feel like 2060-2070 will be truly when people will integrate, til things go on sale",tech
I cannot express my feelings not thoughts or vocabulary into words about how I feel comfortable in the future.,tech
Watch for this comment. I will return for it 10 years from now.,tech
We dont really know what happen on future maybe our world destroy or what,tech
Imagine if ur eye was near the watch and then the lazer thingy pops up lol,tech
🔥♥️🤭💪,tech
Hi.. can i use some of your video clip for my video for fair use 😅 .. plz reply if u r fine with it,tech
Imagine the technology in 5050,tech
I knew about drones since MGS2 Sons of Liberty. I belive its called a cypher on their.,tech
NaN,tech
The World in 2050 Future Technology\n\nSubscribe for more videos:https://www.youtube.com/c/InsaneCurio...,tech
Can you guess which of these things we'll actually have in 2050? What thing do you personally want to have now and not later?\nIf you liked the video check our video : \n9 Events That Will Happen Before 2050! \nhttps://youtu.be/-uSxBfHS3w8,tech
"Imagining the conversation with my grandkids, ""back in my day we used to have cell phones."" They're looking at me like I'm talking about VHS.",tech
"People in 90s : ""2020 we'll see flying car""\n2020s ppl: *play tikttok",tech
"""An audiobook, but you can see the characters come to life""\nWe already have that, it is called a movie. ;-)",tech
It's fun.,tech
People watching this video from 2050 laughing,tech
1978: We will have flying cars in 2020\n2020: We will have all these things by 2050 shown in video,tech
By 2050 I'll likely only want a cup of tea and access to a toilet immediately afterwards...,tech
"The thing that I’d really badly wish is to see more nature in architecture. And looking at Singapore it seems like we’re kinda going that way. \nBuilding and architecture is finally evoluting and I believe many improvements will be done. Solar panels in the windows, better isolation, lots and lots of green incorporated in the buildings and so.",tech
"Times like this makes you realize that while the future can be exciting (travel, education, space, etc.), it’s important to enjoy what we have now as they’ll no longer exist one day (like the Smartphone).",tech
2020: Main thing is wash your hands,tech
"Modern technology, eliminating the importance of humans.",tech
I'm more curious to see where we are by 2050 when it comes to medical science. Will AIDS and cancer be cured by then and how will organ transplants be done. I mean organ transplants being used with by your own dna to create new organs and stop the need for transplants to others and stop the need for rejection drugs all together.,tech
"Back in 1980's, we were told by 2020 we will have flying cars.\nHere we are in 2020 yet we don't have flying airplanes.",tech
people in 70s : in 2020 we will have flying cars\n2020 : Airplanes do not fly because of coronavirus,tech
I am 21 and i want to see the future in 2060... God bless me\n..I want to live till 100 age...,tech
This like us being in 1960 saying we’ll all have flying cars by the year 2000,tech
Earth’s technological advances will truly grow faster and faster from this point in time.,tech
1989: we would have flying cars in 2020.\n2020: learning how to wash hands.,tech
"imagine a machine that can record your dreams ,so you can watch when you wake up",tech
"1:05 ""or like the drones that are used by the military for airstrikes and surveillance, all very fun."" I have many questions?",tech
I was waiting for him to say the nerve gear will come out 😭😭😭,tech
This channel is underrated...,tech
Random fact : The first computer was invented in the 1940’s,tech
If GTA 6 was still not realeased yet in 2050 i will be mad,tech
since i didn’t got my hoverboard in 2015 iam allready pissed about the future 😢😅,tech
The future sounds too good to be true... I just hope that mother nature is ready for new clothing and at least the clothing you mentioned sounds like a helping hand for mother nature and us humans,tech
"""Everything is achievable thru technology.""\n\n-Howard Stark founder of S.H.I.E.L.D",tech
"""Drones for military strikes. All very fun."" So much fun.",tech
Alexa is the key of helping u with homework lol,tech
2020 be like Hold my beer for a second \nCorona Virus Enters the chat,tech
If we create time machine them Imma seriously time travel to my 5 year old self to stop myself from hitting my head in the block which now left a big whole in my head,tech
In 2050 I will be pushing up the daisies. P.S. I'm still waiting on that hoverboard.,tech
I will be 54 when this all happens and I know I'll still be around when this all happens.,tech
"They just had a Hyperloop test run on the news yesterday, being run by Virgin. It's here... just not ""complete"" yet.",tech
when i thought about it.the further will be wonderful.ty so much for the vedio.from me thump up :),tech
All this talk and I only have one bar of cellphone coverage... maybe in anothe 100 years 😂,tech
"If your not an engineer, you better start school fast, one of the best fields to get in right now. And robotics",tech
Great. Listening to drone motors all day. Hovering over your yard. Flying low to peep in your window. Can’t wait.,tech
"Imagine technology is so advanced we don't even have to think ourselves anymore, a computer will think for us, yes, great idea",tech
I cannot express my feelings not thoughts or vocabulary into words about how I feel comfortable in the future.,tech
I like how Our generation want to see the future but sit all day watching tiktoks and busy on twitter,tech
"1:10 ""Or the ones that are used by the military right now for strikes and surveillance, all very fun"" ah yes who doesn't love killing people with hellfire missiles.",tech
Hyperloop pretty much seems like a real deal.\n🍁🍁🍁,tech
If we don't have terminator vision by 2050 I'll be sad.,tech
"Wonder ,wonder, It is time again for another technology ,it is my favorite❤ subject.\nThanks\nSam",tech
"ahh yes, the wrist watch that does everything including replace your phone. We will call it Mobiglass. lol",tech
The thing I'm waiting for and worried about is fully immersive VR.,tech
talking about clothes I never understood why no-one came up with clothes that cool down. \nIf you live in a hot country like me no matter what you wear you will always feel warmer and sweat than if you're naked!,tech
Cute of us to expect we will last that long x,tech
I’ll be in my early 50’s most likely married with children. Anything related to VHS tapes would be in a museum.,tech
Kesini karena tugas,tech
